record_id,source,source_id,title,year,doi,url,removal_type,removal_reason,review_group_id,retained_record_id
DBLP::journals/tjs/PiontekHA24,DBLP,journals/tjs/PiontekHA24,Carbon emission-aware job scheduling for Kubernetes deployments.,2024,10.1007/s11227-023-05506-7,https://dblp.org/rec/journals/tjs/PiontekHA24,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0147,Scopus::2-s2.0-85163390301
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11359186,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11359186,Carbon-Aware AI Control Plane for DevOps Automation: A Reference Architecture and Next-Generation Sustainability Framework,2026,10.1109/access.2026.3656467,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11359186,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0148,Scopus::2-s2.0-105028166702
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11331008,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11331008,Carbon-Aware Microservices Scheduling: Machine Learning for Sustainable Cloud-Native Applications,2025,10.1109/icaaic64647.2025.11331008,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11331008,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0149,Scopus::2-s2.0-105034850736
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11434192,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11434192,Carbon-Kube: A Kubernetes-Native Framework for Multi-Objective Carbon-Aware Scheduling of Big Data Pipelines,2026,10.1109/iementech202669403.2026.11434192,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11434192,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0150,Scopus::2-s2.0-105037998660
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11579023,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11579023,Carbon-aware and Privacy-preserving Federated Anomaly Detection for Containers,2026,10.23919/ifipnetworking70592.2026.11579023,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11579023,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0151,Scopus::2-s2.0-105044412323
ACM Digital Library::10.1145/3652963.3655048,ACM Digital Library,10.1145/3652963.3655048,CarbonScaler: Leveraging Cloud Workload Elasticity for Optimizing Carbon-Efficiency,2024,10.1145/3652963.3655048,https://doi.org/10.1145/3652963.3655048,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0152,Scopus::2-s2.0-85196362918
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11474832,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11474832,CarbonWise CX: An Agentic AI Framework for Carbon-Aware Customer Support Analytics Using RAG and LLM-Based Code Generation,2026,10.1109/access.2026.3681110,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11474832,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0153,Scopus::2-s2.0-105035303230
ACM Digital Library::10.1145/3718391.3718393,ACM Digital Library,10.1145/3718391.3718393,ChainKode: A CICD methodology for chaincode development in Hyperledger Fabric based on Kubernetes,2025,10.1145/3718391.3718393,https://doi.org/10.1145/3718391.3718393,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0154,Scopus::2-s2.0-105010479920
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9256419,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9256419,Challenges for Building a Cloud Native Scalable and Trustable Multi-tenant AIoT Platform,2020,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9256419,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0155,ACM Digital Library::10.1145/3400302.3415756
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10147920,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10147920,Cloud Native Federated Learning for Streaming: An Experimental Demonstrator,2023,10.1109/hpsr57248.2023.10147920,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10147920,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0156,Scopus::2-s2.0-85163331144
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569523,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569523,Cloud Native Hardware Accelerated 5G virtualized Radio Access Network,2021,10.1109/pimrc50174.2021.9569523,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569523,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0157,Scopus::2-s2.0-85118430371
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11374621,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11374621,Cloud Optimizer RL: A Smart Multi-Algorithm Reinforcement Learning-Based System of Automated Cloud Provider Selection and Resource Optimization Background and Motivation,2025,10.1109/iconstem65670.2025.11374621,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11374621,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0158,Scopus::2-s2.0-105034486161
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9803365,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9803365,Cloud Radio Access Network for Next Generation Mobile Networks; practical implementation benefits,2022,10.23919/mipro55190.2022.9803365,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9803365,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0159,Scopus::2-s2.0-85133918807
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11507034,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11507034,Cloud Supply Chain Optimization using AI-driven Forecasting,2026,10.1109/icsft66733.2026.11507034,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11507034,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0160,Scopus::2-s2.0-105041617539
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024151,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024151,Cloud-Based Real-Time Model Predictive Control for a Multi-Carrier and Multi-Objective Home Energy Management System,2025,10.1109/tia.2025.3576745,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024151,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0161,Scopus::2-s2.0-105007288902
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11620829,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11620829,Cloud-Computing-Enabled Smart Water Conservancy Monitoring Platform and Real-Time Data Processing,2026,10.1109/cicse70286.2026.11620829,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11620829,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0162,Scopus::2-s2.0-105047067169
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9292880,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9292880,Cloud-Edge Monitoring System Framework for Plug-In Hybrid Electric Vehicles,2020,10.1109/hvdc50696.2020.9292880,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9292880,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0163,Scopus::2-s2.0-85099433450
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11439049,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11439049,Cloud-Native 6G: A Multi-Domain Perspective,2026,10.1109/mwc.2026.3670302,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11439049,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0164,Scopus::2-s2.0-105033252457
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11280934,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11280934,Cloud-Native AI: Optimizing Machine Learning Workloads for Scalability and Performance,2025,10.1109/acroset66531.2025.11280934,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11280934,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0165,Scopus::2-s2.0-105031376422
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11590625,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11590625,Cloud-Native Autonomous Control Plane using LLM for Self-Optimizing Microservices in Multi-Cloud Environments,2026,10.1109/iccnct68477.2026.11590625,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11590625,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0166,Scopus::2-s2.0-105045602266
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10451518,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10451518,Cloud-Native Based Task Scheduling and Resource Allocation for Internet of Vehicles,2023,10.1109/cac59555.2023.10451518,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10451518,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0167,Scopus::2-s2.0-85189310666
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10574374,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10574374,Cloud-Native Databases: A Survey,2024,10.1109/tkde.2024.3397508,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10574374,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0168,Scopus::2-s2.0-85197041464
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11467763,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11467763,Cloud-Native Digital Twin Architectures for Smart Cities: A Systematic Literature Review and Research Agenda,2026,10.1109/acdsa67686.2026.11467763,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11467763,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0169,Scopus::2-s2.0-105037597378
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11617480,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11617480,Cloud-Native Distributed Data Layer for the Computing Continuum with Integrated Location-Aware Workflows,2026,10.1109/ccgridw69005.2026.00049,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11617480,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0170,Scopus::2-s2.0-105046883607
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10759800,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10759800,Cloud-Native Fog Robotics: Model-Based Deployment and Evaluation of Real-Time Applications,2025,10.1109/lra.2024.3504243,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10759800,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0171,Scopus::2-s2.0-85210084215
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11436789,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11436789,"Cloud-Native Network Slicing in 5G-Enabled Iot Systems: Architectures, Mechanisms, and Applications",2026,10.1109/iccces62661.2026.11436789,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11436789,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0172,Scopus::2-s2.0-105037426548
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11436161,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11436161,Cloud-Tiered Pipelines for Built-Environment Data: A Visual Programming Stack on Scalable Three-Layer Services,2025,10.1109/etcom66606.2025.11436161,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11436161,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0173,Scopus::2-s2.0-105037320176
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564365,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564365,Collaborative Cloud - Edge: A Declarative API orchestration model for the NextGen 5G Core,2021,10.1109/sose52839.2021.00019,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564365,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0174,Scopus::2-s2.0-85118133175
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196246,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196246,ColonyOS: A Meta-OS for Computing Continuums,2025,10.1109/ic2e65552.2025.00041,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196246,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0175,Scopus::2-s2.0-105022190358
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10098554,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10098554,Cometes: Cross-Device Mapping for Energy and Time-Aware Deployment on Edge Infrastructures,2024,10.1109/les.2023.3266099,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10098554,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0176,Scopus::2-s2.0-85153385760
Scopus::2-s2.0-105016267314,Scopus,2-s2.0-105016267314,Comparing Neural and Statistical Time-Series Models for Proactive Auto-Scaling in Kubernetes,2025,10.1109/sose67019.2025.00022,https://www.scopus.com/pages/publications/105016267314?origin=resultslist,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0177,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11126126
DBLP::conf/ucami/StruharPAAF25,DBLP,conf/ucami/StruharPAAF25,Container Orchestration in Edge Computing with Fluctuating Green Energy: A Multi-armed Bandit Approach.,2025,10.1007/978-3-032-16995-2_12,https://dblp.org/rec/conf/ucami/StruharPAAF25,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0178,Scopus::2-s2.0-105037614878
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11036385,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11036385,Container Scheduling with Dynamic Computing Resource for Microservice Deployment in Edge Computing,2024,10.1109/msn63567.2024.00041,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11036385,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0179,Scopus::2-s2.0-105010339215
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9852232,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9852232,Container Technologies for ARM Architecture: A Comprehensive Survey of the State-of-the-Art,2022,10.1109/access.2022.3197151,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9852232,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0180,Scopus::2-s2.0-85136111175
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950370,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950370,Container oriented job scheduling using linear programming model,2017,10.1109/infoman.2017.7950370,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950370,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0181,Scopus::2-s2.0-85024381466
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11108207,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11108207,Containerized Deployment of Secure LLM Workflows in Multi-Cloud Infrastructures,2025,10.1109/cloud-summit64795.2025.00027,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11108207,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0182,Scopus::2-s2.0-105015510221
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499978,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499978,Containerized Microservices: A Survey of Resource Management Frameworks,2024,10.1109/tnsm.2024.3388633,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499978,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0183,Scopus::2-s2.0-85190747027
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11311010,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11311010,Cost-Effective Kubernetes at the Edge: a Comparative Analysis of K3s on Raspberry Pi Versus Cloud Deployments,2025,10.1109/mcsoc67473.2025.00072,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11311010,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0184,Scopus::2-s2.0-105032433979
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11572741,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11572741,Cross-Layer AI Optimization of Signaling and Media Planes in Cloud-Based Contact Center Architectures,2026,10.1109/aisei68628.2026.11572741,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11572741,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0185,Scopus::2-s2.0-105044279261
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11532843,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11532843,Cross-Layer AI Optimization of Signaling and Media Planes in Cloud-Based Contact Center Architectures,2026,10.1109/menacomm69507.2026.11532843,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11532843,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0186,Scopus::2-s2.0-105041869739
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11181623,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11181623,Current trends of optimization methodologies in Cloud Computing environments,2025,10.1109/cscs66924.2025.00036,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11181623,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0187,Scopus::2-s2.0-105019489417
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11527729,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11527729,Cyc-PACE: Online Decomposition and Predictive Scaling for Non-Stationary Cyclical Loads,2026,10.1109/icnlp69856.2026.11527729,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11527729,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0188,Scopus::2-s2.0-105041829767
ACM Digital Library::10.1145/3542929.3563464,ACM Digital Library,10.1145/3542929.3563464,Cypress: input size-sensitive container provisioning and request scheduling for serverless platforms,2022,10.1145/3542929.3563464,https://doi.org/10.1145/3542929.3563464,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0189,Scopus::2-s2.0-85143251604
arXiv::2605.25292,arXiv,2605.25292,DECICE: AI-Driven Scheduling and Digital Twin Integration for the Cloud-HPC-Edge Compute Continuum,2026,,https://arxiv.org/abs/2605.25292,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0190,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11645312
